county,county_name,exposure_grp_mem_county,exposure_grp_mem_high_county,bias_grp_mem_county,bias_grp_mem_high_county,Epsilon,EpsilonHigh,Rho,RhoHigh
13321,"Worth, Georgia",0.56795001,0.66016001,0.084749997,-0.39625001,2.521436684,0.492715559,1.129321809,2.52712088
15001,"Hawaii, Hawaii",0.93246001,1.13131,0.07051,-0.12612,1.1448641,1.302317282,1.1421189,1.315628428
15003,"Honolulu, Hawaii",1.10921,1.29583,-0.02069,-0.05421,0.803085079,1.840223242,0.954488485,1.111734267
15007,"Kauai, Hawaii",1.0698299,1.18761,0.01212,-0.075900003,0.86945607,1.461871761,1.026379469,1.166795983
15009,"Maui, Hawaii",1.09927,1.21413,0.015869999,-0.056499999,0.819389231,1.544950183,1.035806329,1.122172992
16001,"Ada, Idaho",1.08566,1.26846,0.00378,-0.15554,0.842197373,1.733958499,1.008299631,1.370472464
16003,"Adams, Idaho",0.80931002,0.98645002,0.015760001,-0.14802,1.471240873,0.973262335,1.026895928,1.353798982
16005,"Bannock, Idaho",0.93664002,1.08175,0.10257,-0.19732,1.135292062,1.178056085,1.214965842,1.574876187
16007,"Bear Lake, Idaho",0.99993002,1.0981801,0.02441,-0.14891,1.00013997,1.21773771,1.050038012,1.361850529
16009,"Benewah, Idaho",0.66209,0.82161999,0.088409998,-0.19462,2.020737362,0.697245356,1.144978941,1.537152641
16011,"Bingham, Idaho",0.87990999,1.04477,0.076289997,-0.21358,1.27295976,1.093736587,1.147471814,1.607554742
16013,"Blaine, Idaho",0.96209002,1.30981,0.094209999,-0.16298001,1.078807553,1.897752793,1.200419412,1.445853008
16015,"Boise, Idaho",0.96271998,1.12476,0.00366,-0.096560001,1.077447276,1.285087519,1.007082841,1.214680272
16017,"Bonner, Idaho",0.87924999,1.08016,0.06134,-0.17728999,1.274665934,1.174291181,1.116615614,1.467878152
16019,"Bonneville, Idaho",1.03387,1.18638,0.085989997,-0.17882,0.93447919,1.458149996,1.194756254,1.499096424
16021,"Boundary, Idaho",0.84276003,0.99360001,0.080449998,-0.15568,1.373154788,0.987281419,1.151201903,1.408024989
16023,"Butte, Idaho",0.89488,1.01298,-0.01346,-0.15974,1.234936528,1.026301392,0.975964177,1.37393758
16025,"Camas, Idaho",,,,,#DIV/0!,0,#DIV/0!,#DIV/0!
16027,"Canyon, Idaho",0.87417001,1.09147,0.074969999,-0.18252,1.287884481,1.201358238,1.143975591,1.49458752
16029,"Caribou, Idaho",1.07924,1.14254,0.0148,-0.1313,0.853155925,1.332470319,1.032630285,1.308745403
16031,"Cassia, Idaho",0.84306997,1.00828,0.11411,-0.24223,1.372282339,1.016698262,1.222672614,1.7649524
16035,"Clearwater, Idaho",0.73058999,0.93592,0.082819998,-0.1962,1.737513554,0.879557928,1.142268488,1.541719502
16037,"Custer, Idaho",0.85510999,1.03667,0.0288,-0.17206,1.338880405,1.076131751,1.051802419,1.431039731
16039,"Elmore, Idaho",0.86966997,1.0379601,0.06157,-0.14981,1.299722963,1.078915854,1.116089249,1.380657825
16041,"Franklin, Idaho",1.0460401,1.13192,0.03125,-0.14286999,0.911972591,1.303935121,1.067629812,1.348570496
16043,"Fremont, Idaho",0.97419,1.11132,0.00986,-0.15899999,1.05298761,1.250528874,1.019415267,1.383198511
16045,"Gem, Idaho",0.70078999,0.89368999,0.02825,-0.19727001,1.853922043,0.807811537,1.044752216,1.508083406
16047,"Gooding, Idaho",0.88538998,1.00638,0.094420001,-0.19509999,1.258891613,1.012841932,1.187087267,1.555311167
16049,"Idaho, Idaho",0.75287002,0.94076997,0.038539998,-0.15365,1.656501052,0.88816399,1.064283386,1.379184022
16051,"Jefferson, Idaho",1.08383,1.18905,0.02032,-0.16794001,0.845307843,1.466243295,1.045278642,1.416619152
16053,"Jerome, Idaho",0.94477999,1.01773,0.25712001,-0.16405,1.116894961,1.036100054,1.656000535,1.598238471
16055,"Kootenai, Idaho",0.92163002,1.10097,0.039250001,-0.15176,1.170068202,1.224619868,1.075768988,1.376482794
16057,"Latah, Idaho",1.00805,1.17549,-0.01231,-0.1587,0.98402857,1.425683133,0.975482017,1.370932718
16059,"Lemhi, Idaho",0.77938998,0.98996001,0.02334,-0.15332,1.566109459,0.980119619,1.0391571,1.371895243
16061,"Lewis, Idaho",,,,,#DIV/0!,0,#DIV/0!,#DIV/0!
16063,"Lincoln, Idaho",0.83754998,0.98414999,0.032590002,-0.18046001,1.387917196,0.968794586,1.057960153,1.459014288
16065,"Madison, Idaho",1.21419,1.2598701,-0.03083,-0.10779,0.647188661,1.702228352,0.923879975,1.230310499
16067,"Minidoka, Idaho",0.81106001,0.95143002,0.13097,-0.27733001,1.46590878,0.907359583,1.253517019,1.958007654
16069,"Nez Perce, Idaho",0.87629998,0.97496998,0.078199998,-0.19578999,1.282323457,0.951162367,1.150990507,1.543656781
16071,"Oneida, Idaho",1.00498,1.08865,-0.01229,-0.18073,0.990089355,1.194546552,0.975596893,1.433480799
16073,"Owyhee, Idaho",0.78193003,0.96758002,-0.00115,-0.20387,1.557773616,0.93719614,0.998113936,1.511422557
16075,"Payette, Idaho",0.85289001,0.97100002,0.079149999,-0.18993001,1.344968257,0.943634634,1.149860423,1.522414733
16077,"Power, Idaho",0.79347003,0.96118999,0.13145,-0.20882,1.520574092,0.925279869,1.250875151,1.63621099
16079,"Shoshone, Idaho",0.74843001,0.90811002,0.037099998,-0.20159,1.672260563,0.831686376,1.061569773,1.528744057
16081,"Teton, Idaho",1.1954401,1.39165,0.060740001,-0.1454,0.673024019,2.287581162,1.160753553,1.377963878
16083,"Twin Falls, Idaho",0.85698003,1.001,0.085019998,-0.23396,1.333776669,1.002002002,1.162586943,1.694997302
16085,"Valley, Idaho",1.09857,1.23472,0.077140003,-0.16102,0.820548531,1.613422538,1.185456397,1.434920829
16087,"Washington, Idaho",0.68544,0.87729001,0.030309999,-0.21708,1.9178338,0.78140394,1.047555701,1.575311083
17001,"Adams, Illinois",0.93839997,1.09877,0.11648,-0.22776,1.131287366,1.21918933,1.24837281,1.715537825
17003,"Alexander, Illinois",0.58998001,0.75222999,0.0075,-0.18458,2.389945364,0.602859489,1.010718536,1.456257019
17005,"Bond, Illinois",1.07149,1.16719,0.08004,-0.18274,0.866559651,1.401508147,1.18740516,1.510497428
17007,"Boone, Illinois",1.05714,1.20854,0.12266,-0.14576,0.891897005,1.526975463,1.296563579,1.412751894
17009,"Brown, Illinois",0.97140998,1.0800101,0.00682,-0.20038,1.058862932,1.17393691,1.013351931,1.506227773
17011,"Bureau, Illinois",0.99798,1.12769,0.071840003,-0.17305,1.004048177,1.292762894,1.154488836,1.465917239
17013,"Calhoun, Illinois",1.09334,1.23137,0.00181,-0.1534,0.829257139,1.602032187,1.003999916,1.36337887
17015,"Carroll, Illinois",0.91771001,1.08684,0.01336,-0.15058,1.179337676,1.19019668,1.025022696,1.360583181
17017,"Cass, Illinois",0.69997001,0.95639998,0.10899,-0.21653999,1.857265271,0.916443045,1.188183135,1.637972588
17019,"Champaign, Illinois",1.06291,1.32858,0.10763,-0.14565,0.881626855,1.978761431,1.257416909,1.402509474
17021,"Christian, Illinois",0.89551997,0.99286997,0.062229998,-0.24118,1.233339364,0.985840895,1.120164333,1.700622189
17023,"Clark, Illinois",0.97378999,1.0533,0.04194,-0.23389,1.053830929,1.112601669,1.0853158,1.653663373
17025,"Clay, Illinois",0.87378001,0.96929997,0.034940001,-0.2225,1.288905648,0.940428778,1.064294728,1.601819881
17027,"Clinton, Illinois",1.1310101,1.26271,-0.00158,-0.15267999,0.768330804,1.712636819,0.996369331,1.359493895
17029,"Coles, Illinois",0.87586999,1.03628,0.081220001,-0.24039,1.283443916,1.075291578,1.15727689,1.718462462
17031,"Cook, Illinois",0.88599998,1.39979,0.06899,-0.11322,1.257336394,2.332167075,1.133038272,1.277042298
17033,"Crawford, Illinois",0.99589998,1.06968,0.04727,-0.22223,1.008233799,1.149797919,1.098825446,1.617117
17035,"Cumberland, Illinois",0.96160001,1.06146,0.01592,-0.18086,1.079866867,1.130969378,1.031158603,1.451571288
17037,"DeKalb, Illinois",1.1099499,1.29098,0.077459998,-0.13964,0.80188313,1.8207949,1.188672158,1.366452177
17039,"De Witt, Illinois",1.04338,1.1646399,0.068259999,-0.18083,0.91684717,1.394177074,1.153165896,1.491939692
17041,"Douglas, Illinois",1.02016,1.15576,0.063579999,-0.18906,0.960476788,1.368994599,1.138587693,1.515230656
17043,"DuPage, Illinois",1.20755,1.50427,0.04679,-0.095550001,0.656246118,3.034454239,1.1238861,1.227352045
17045,"Edgar, Illinois",0.87538999,0.98282999,0.10163,-0.25922,1.28469599,0.966239646,1.201184601,1.828590042
17047,"Edwards, Illinois",0.94755,1.02626,0.01154,-0.23265,1.110706559,1.053936369,1.022185807,1.61725091
17049,"Effingham, Illinois",0.95582998,1.09745,0.03937,-0.22619,1.092422336,1.215943715,1.078499709,1.621828276
17051,"Fayette, Illinois",0.79883999,0.92210001,0.077440001,-0.22455999,1.503630295,0.855459707,1.139765461,1.645793894
17053,"Ford, Illinois",1.02514,1.14756,0.02984,-0.19426,0.950953041,1.346206185,1.063102011,1.505088075
17055,"Franklin, Illinois",0.78479999,0.89096999,0.057689998,-0.24437,1.548420012,0.80337771,1.100760185,1.702267697
17057,"Fulton, Illinois",0.86400998,0.98528999,0.071759999,-0.21031,1.314788077,0.971006475,1.136106111,1.590283572
17059,"Gallatin, Illinois",0.79593998,0.91108,0.041450001,-0.23463,1.512752281,0.836682217,1.071827646,1.649434641
17061,"Greene, Illinois",0.92567003,1.03037,0.025429999,-0.19690999,1.160597119,1.062642451,1.048576432,1.508345992
17063,"Grundy, Illinois",1.23106,1.33745,0.035640001,-0.13247,0.624616184,2.018640103,1.096124936,1.324841907
17065,"Hamilton, Illinois",1.00117,1.03605,0.00836,-0.21207,0.997662735,1.074796411,1.016880709,1.545317566
17067,"Hancock, Illinois",0.99917001,1.152,-0.0012,-0.16869,1.001661359,1.358490566,0.997604864,1.405158444
17069,"Hardin, Illinois",0.79181999,0.85206997,0.034699999,-0.21117,1.525826609,0.742266469,1.059506651,1.560255313
17071,"Henderson, Illinois",0.99677002,1.1166199,0.03325,-0.15198,1.006480893,1.264031078,1.068565708,1.3753353
17073,"Henry, Illinois",0.95863998,1.17895,0.046569999,-0.19216,1.086288953,1.435905243,1.093809433,1.509419477
17075,"Iroquois, Illinois",0.98462999,1.14566,0.053769998,-0.17002,1.03121987,1.340988365,1.111930636,1.442777785
17077,"Jackson, Illinois",0.83497,1.05532,0.048530001,-0.1821,1.395295639,1.117119024,1.087560471,1.474022419
17079,"Jasper, Illinois",1.07043,1.13994,0.053369999,-0.19471,0.868408023,1.325419157,1.121301124,1.528404277
17081,"Jefferson, Illinois",0.74370998,0.87010998,0.071620002,-0.27268001,1.689220333,0.770083782,1.122814216,1.834279521
17083,"Jersey, Illinois",1.04071,1.1221,0.084890001,-0.20926,0.921764949,1.2781638,1.193403049,1.6117697
17085,"Jo Daviess, Illinois",1.09207,1.21468,0.044429999,-0.13966,0.831384435,1.546732542,1.102421569,1.34705883
17087,"Johnson, Illinois",0.87598002,0.97714001,-0.01897,-0.23467,1.283157098,0.95530182,0.966874542,1.597030563
17089,"Kane, Illinois",0.99667001,1.40169,0.14262,-0.1103,1.006682232,2.342748742,1.331583786,1.301448553
17091,"Kankakee, Illinois",0.95784003,1.1954499,0.10118,-0.19287001,1.088031339,1.485861353,1.216031736,1.558362108
17093,"Kendall, Illinois",1.21859,1.40687,0.047850002,-0.10475,0.641241107,2.37194207,1.128625661,1.252868553
17095,"Knox, Illinois",0.77191001,0.98847002,0.11124,-0.22915,1.590975598,0.97720289,1.203833839,1.69738931
17097,"Lake, Illinois",0.90068001,1.4397,0.11379,-0.11406,1.220544453,2.569516331,1.23360026,1.296480582
17099,"LaSalle, Illinois",0.96869999,1.10269,0.074440002,-0.20586,1.064622712,1.228884109,1.155972048,1.582427827
17101,"Lawrence, Illinois",0.80965,0.90515,0.02227,-0.26154,1.470203174,0.826734256,1.038269835,1.731811969
17103,"Lee, Illinois",1.0138201,1.11867,0.06583,-0.18605,0.972736583,1.269297539,1.142913017,1.506361059
17105,"Livingston, Illinois",0.9885,1.13225,0.083319999,-0.17834,1.023267577,1.304811294,1.179719668,1.492308607
17107,"Logan, Illinois",1.01206,1.12207,0.12086,-0.18347,0.976167421,1.278085952,1.278306901,1.546071688
17109,"McDonough, Illinois",0.95753002,1.14044,0.07226,-0.17532,1.08870736,1.326771837,1.149430109,1.471943172
17111,"McHenry, Illinois",1.21182,1.43011,0.098379999,-0.093149997,0.650410127,2.509449192,1.276877625,1.240723016
17113,"McLean, Illinois",1.14426,1.3328,0.12515,-0.15076999,0.747854509,1.997601918,1.334337754,1.440583909
17115,"Macon, Illinois",0.82485998,1.09276,0.1583,-0.21086,1.424653939,1.204488338,1.320084001,1.677911573
17117,"Macoupin, Illinois",0.96925002,1.0769,0.06146,-0.19388001,1.063451079,1.166612501,1.127062217,1.527706554
17119,"Madison, Illinois",0.92843002,1.1585,0.096639998,-0.21081001,1.154174205,1.376708259,1.199666641,1.620683743
17121,"Marion, Illinois",0.75740999,0.88111001,0.076739997,-0.27474001,1.640577793,0.787485828,1.133782681,1.851462039
17123,"Marshall, Illinois",1.05989,1.16241,0.046489999,-0.16838001,0.886988272,1.387803102,1.103725517,1.435083565
17125,"Mason, Illinois",0.90876001,1.0323,0.07886,-0.20105,1.200801067,1.066756226,1.156906471,1.56508185
17127,"Massac, Illinois",0.85829002,0.92303002,0.0221,-0.28814,1.330214675,0.857061977,1.039588772,1.839010183
17129,"Menard, Illinois",1.07525,1.18581,0.045370001,-0.17654,0.860032551,1.456429089,1.102787278,1.460970623
17131,"Mercer, Illinois",1.0317,1.14983,0.059829999,-0.16436,0.938548028,1.352470682,1.131441549,1.430353962
17133,"Monroe, Illinois",1.2257,1.34957,-0.028689999,-0.14969,0.631720649,2.07488892,0.927961153,1.335151185
17135,"Montgomery, Illinois",0.90784001,1.01851,0.08343,-0.23820999,1.203031347,1.037718163,1.166686466,1.714773664
17137,"Morgan, Illinois",0.81114,0.98556,0.13858999,-0.27199,1.465665606,0.971531091,1.270658225,1.943768804
17139,"Moultrie, Illinois",1.0514801,1.15054,0.04823,-0.18838,0.902080696,1.354436936,1.106848591,1.501443106
17141,"Ogle, Illinois",1.046,1.18031,0.053440001,-0.17290001,0.912045889,1.439946809,1.11835863,1.454063949
17143,"Peoria, Illinois",0.87739998,1.2463599,0.16406,-0.15931,1.279462099,1.653786602,1.349649209,1.47685176
17145,"Perry, Illinois",0.87564999,0.97184998,0.04989,-0.25130001,1.284017613,0.945241415,1.093404561,1.725389816
17147,"Piatt, Illinois",1.1950901,1.32382,0.0328,-0.14158,0.673513989,1.957792304,1.084263653,1.348604313
17149,"Pike, Illinois",0.84663999,0.95595998,0.035909999,-0.24244,1.362279155,0.91563538,1.064589648,1.674671137
17151,"Pope, Illinois",0.85962999,0.93660998,0.02517,-0.19629,1.326582394,0.880777478,1.045283349,1.505105554
17153,"Pulaski, Illinois",0.66935003,0.83634001,0.00045,-0.23783,1.987973273,0.718715103,1.000676666,1.624429486
17155,"Putnam, Illinois",1.08114,1.19476,0.034639999,-0.14737999,0.84989918,1.483731558,1.078103271,1.364127342
17157,"Randolph, Illinois",0.86817998,1.01737,0.04008,-0.23639999,1.303669799,1.035354101,1.073781129,1.657021353
17159,"Richland, Illinois",0.86278999,0.95006001,0.042350002,-0.27805001,1.318061201,0.904870773,1.07777427,1.824938818
17161,"Rock Island, Illinois",0.91092002,1.1121401,0.15228,-0.20577,1.19558244,1.252607647,1.32988355,1.660040241
17163,"St. Clair, Illinois",0.78893,1.1693,0.079230003,-0.17674001,1.535079158,1.407608041,1.142101696,1.474343767
17165,"Saline, Illinois",0.77796,0.86716002,0.078489996,-0.32350001,1.570826264,0.765474414,1.139398733,2.096120654
17167,"Sangamon, Illinois",0.88161999,1.19389,0.11345,-0.18703,1.268551102,1.481050973,1.228845231,1.541258973
17169,"Schuyler, Illinois",0.93248999,1.05084,0.04109,-0.20018999,1.144795141,1.107126301,1.080281658,1.531365505
17171,"Scott, Illinois",0.97727001,1.07583,0.017340001,-0.17883,1.046517318,1.164104007,1.034507607,1.446418944
17173,"Shelby, Illinois",0.97891003,1.08963,0.02055,-0.19171,1.043088679,1.196908949,1.04109562,1.488871553
17175,"Stark, Illinois",0.96499002,1.09938,0.034850001,-0.18869001,1.072560294,1.220692412,1.069773971,1.489317097
17177,"Stephenson, Illinois",0.79162002,0.98957002,0.11422,-0.20761,1.526464654,0.979355363,1.213423757,1.614276861
17179,"Tazewell, Illinois",1.0390199,1.23332,0.097620003,-0.17676,0.924890948,1.608650284,1.225146375,1.50203628
17181,"Union, Illinois",0.78965998,0.91803002,0.030850001,-0.24919,1.532735672,0.848480121,1.052600126,1.693351824
17183,"Vermilion, Illinois",0.70069999,0.91281998,0.116,-0.26736,1.854288609,0.83962174,1.20198833,1.867509612
17185,"Wabash, Illinois",1.02808,1.0764199,0.063469999,-0.19430999,0.945373901,1.165486242,1.139458912,1.533936097
17187,"Warren, Illinois",0.81195003,1.04546,0.09465,-0.23441,1.463205771,1.095250068,1.175994623,1.704197407
17189,"Washington, Illinois",1.07722,1.16632,0.04507,-0.16108,0.856630957,1.399002015,1.102293454,1.411745989
17191,"Wayne, Illinois",0.85633999,0.95046997,0.016240001,-0.26140001,1.335520965,0.90561484,1.028868881,1.72545474
17193,"White, Illinois",0.88299,0.95844001,0.055860002,-0.27976,1.265031314,0.920196647,1.105934516,1.853103146
17195,"Whiteside, Illinois",0.87555999,1.03601,0.089100003,-0.19044,1.28425239,1.074710319,1.17398056,1.533228213
17197,"Will, Illinois",1.03671,1.41712,0.069640003,-0.088059999,0.929179809,2.431237991,1.155410621,1.211304756
17199,"Williamson, Illinois",0.88111001,1.00813,0.06628,-0.24896,1.269864123,1.016393277,1.126884463,1.735990735
17201,"Winnebago, Illinois",0.85499001,1.1784199,0.13877,-0.16687,1.339208618,1.434333548,1.281447347,1.484256074
17203,"Woodford, Illinois",1.17706,1.29853,0.03198,-0.1674,0.699148726,1.851155431,1.080288982,1.425119067
18001,"Adams, Indiana",0.97957999,1.0792201,0.049630001,-0.21827,1.041691358,1.17207174,1.102353476,1.604275948
18003,"Allen, Indiana",0.89750999,1.17617,0.082060002,-0.18527,1.228387452,1.427685323,1.162170764,1.510504942
18005,"Bartholomew, Indiana",1.06323,1.18163,0.16621,-0.19066,0.881060542,1.443882352,1.425595952,1.635082043
18007,"Benton, Indiana",1.01805,1.12949,0.072779998,-0.18087,0.964540052,1.297503762,1.159871065,1.494367121
18009,"Blackford, Indiana",0.83618999,0.93009001,0.074969999,-0.21416999,1.391800935,0.869316128,1.139277061,1.606042744
18011,"Boone, Indiana",1.12664,1.36219,0.040899999,-0.15677001,0.775189945,2.135730076,1.097655364,1.397199284
18013,"Brown, Indiana",1.04828,1.14582,0.10229,-0.15103,0.907887206,1.341426866,1.239451695,1.416119654
18015,"Carroll, Indiana",1.0192,1.11775,0.045919999,-0.18212,0.962323391,1.266931142,1.098144647,1.477639108
18017,"Cass, Indiana",0.73622,0.89967,0.12211,-0.32730001,1.716579283,0.817636527,1.220125141,2.209761618
18019,"Clark, Indiana",0.95471001,1.11835,0.067170002,-0.20597,1.094876956,1.268473884,1.137773617,1.575087364
18021,"Clay, Indiana",0.89446002,0.98405999,0.076449998,-0.25251999,1.235985908,0.968620175,1.149751992,1.764946317
18023,"Clinton, Indiana",0.86082,1.02715,0.13754,-0.21708,1.323366093,1.055815388,1.279980447,1.685375261
18025,"Crawford, Indiana",0.84921002,0.94431001,0.0561,-0.23842999,1.355130007,0.894495561,1.103292978,1.680498892
18027,"Daviess, Indiana",0.88748002,1.0138,0.11601,-0.27268001,1.253571861,1.02798621,1.235922983,1.919610964
18029,"Dearborn, Indiana",1.06776,1.17083,0.062820002,-0.17433999,0.873080093,1.412050605,1.143806063,1.466845275
18031,"Decatur, Indiana",1.01728,1.10886,0.095169999,-0.20065001,0.966027053,1.244316269,1.214058892,1.587323486
18033,"DeKalb, Indiana",0.97811002,1.08333,0.073619999,-0.18206,1.04475975,1.181810248,1.155536561,1.496992843
18035,"Delaware, Indiana",0.82709998,1.05424,0.095810004,-0.17106,1.418087351,1.114701404,1.180684194,1.467434592
18037,"Dubois, Indiana",1.0755399,1.20834,0.11511,-0.20132001,0.859531199,1.526337064,1.28142689,1.618979205
18039,"Elkhart, Indiana",0.90079999,1.09884,0.14918,-0.19113,1.220248692,1.219361712,1.319026078,1.59264432
18041,"Fayette, Indiana",0.77012998,0.84250998,0.1149,-0.27739999,1.596964216,0.727876669,1.211104975,1.923680753
18043,"Floyd, Indiana",0.97538,1.1652499,0.074390002,-0.21822999,1.050482889,1.395926637,1.156874986,1.629662412
18045,"Fountain, Indiana",0.92233002,1.02696,0.032109998,-0.22324,1.168421234,1.05541396,1.061568488,1.603165439
18047,"Franklin, Indiana",1.06273,1.14732,0.070639998,-0.16951001,0.881945555,1.345545809,1.162192953,1.456431971
18049,"Fulton, Indiana",0.95258999,1.02912,0.10527,-0.19228999,1.099539173,1.059986816,1.224660075,1.559547675
18051,"Gibson, Indiana",0.98295999,1.08383,0.055920001,-0.19374,1.034670811,1.183000971,1.116479723,1.523223593
18053,"Grant, Indiana",0.72308999,0.96265,0.14578,-0.24073,1.765907463,0.927989589,1.267299357,1.785420765
18055,"Greene, Indiana",0.93892002,1.03299,0.030169999,-0.22876,1.130106886,1.068230939,1.058635625,1.621426509
18057,"Hamilton, Indiana",1.22855,1.4028,0.0014,-0.13649,0.627935371,2.348961822,1.003634617,1.316884914
18059,"Hancock, Indiana",1.10298,1.2417099,0.00986,-0.17813,0.813269506,1.637513005,1.022202821,1.440406379
18061,"Harrison, Indiana",0.98018998,1.07468,0.02998,-0.20367999,1.040420776,1.16141443,1.060612425,1.535356103
18063,"Hendricks, Indiana",1.1165,1.28212,-0.00284,-0.14822,0.791312136,1.785980944,0.993589231,1.346522023
18065,"Henry, Indiana",0.83219999,0.96754998,0.082829997,-0.21415,1.403268474,0.937139776,1.154667592,1.612999788
18067,"Howard, Indiana",0.83174002,0.98860002,0.076059997,-0.26344001,1.404597533,0.977457029,1.140929863,1.806376367
18069,"Huntington, Indiana",0.94622999,1.0762399,0.12121,-0.20017,1.113651037,1.165064285,1.261780629,1.605730315
18071,"Jackson, Indiana",0.84245998,0.98228002,0.15125,-0.27353001,1.374000009,0.965177101,1.30789992,1.982919064
18073,"Jasper, Indiana",1.0108401,1.10507,0.064549997,-0.18226001,0.978552295,1.234811661,1.139520858,1.492166755
18075,"Jay, Indiana",0.77543998,0.88494998,0.086570002,-0.27928999,1.579180919,0.793641509,1.154789706,1.888310011
18077,"Jefferson, Indiana",0.89577001,0.99883002,0.077529997,-0.27028,1.232715962,0.997662775,1.152225697,1.844791557
18079,"Jennings, Indiana",0.81931001,0.90415001,0.091049999,-0.27118999,1.441078439,0.825067316,1.169681332,1.861747095
18081,"Johnson, Indiana",1.0600801,1.21426,0.05415,-0.17614,0.886649886,1.545371242,1.121819088,1.465772578
18083,"Knox, Indiana",0.86036003,0.96447998,0.091109999,-0.28001001,1.324608222,0.931396749,1.175920738,1.908382217
18085,"Kosciusko, Indiana",0.99738997,1.13402,0.10751,-0.19237,1.00523372,1.30952216,1.240294292,1.566013681
18087,"LaGrange, Indiana",1.03562,1.12213,0.060619999,-0.16449,0.931210289,1.278241653,1.133830905,1.431463436
18089,"Lake, Indiana",0.80321002,1.1517,0.019640001,-0.14851999,1.490008778,1.357656489,1.033478653,1.356774318
18091,"LaPorte, Indiana",0.78666002,0.96052998,0.12229,-0.21596999,1.542394362,0.924057415,1.229661071,1.655664674
18093,"Lawrence, Indiana",0.88731998,0.98970002,0.10552,-0.22849,1.253978322,0.979610056,1.212042958,1.699014581
18095,"Madison, Indiana",0.79061002,1.0519,0.10547,-0.1877,1.529692199,1.109482122,1.194983412,1.531129985
18097,"Marion, Indiana",0.79264998,1.22577,0.11864,-0.12517001,1.523181796,1.583211707,1.222984463,1.328544973
18099,"Marshall, Indiana",0.95042002,1.06516,0.09341,-0.20006999,1.104332777,1.139403534,1.196334629,1.577691483
18101,"Martin, Indiana",0.96594,1.04843,0.0032,-0.22226,1.070521979,1.101789674,1.006209065,1.574347007
18103,"Miami, Indiana",0.75221997,0.89822,0.064690001,-0.21288,1.658796735,0.815244423,1.110859661,1.588536894
18105,"Monroe, Indiana",1.0719,1.26807,0.042640001,-0.15552001,0.865845695,1.732501742,1.095979206,1.39294245
18107,"Montgomery, Indiana",0.96236998,1.06918,0.10105,-0.20367,1.078202813,1.148643132,1.216664744,1.600195391
18109,"Morgan, Indiana",1.01732,1.11358,0.054949999,-0.18784,0.96594975,1.256266781,1.118339786,1.503726171
18111,"Newton, Indiana",1.0123399,1.09303,0.098959997,-0.15119,0.975621034,1.205144602,1.222401692,1.412182358
18113,"Noble, Indiana",0.9375,1.04717,0.11211,-0.19109,1.133333333,1.099010317,1.237676501,1.560054827
18115,"Ohio, Indiana",1.1071399,1.1626,0.01691,-0.16028,0.806456438,1.388344877,1.038529814,1.391983369
18117,"Orange, Indiana",0.83056003,0.93149,0.036320001,-0.24763,1.408013783,0.871765355,1.064456255,1.69420867
18119,"Owen, Indiana",0.85474998,0.97803003,0.03345,-0.20116,1.339865512,0.957004666,1.060436803,1.52686751
18121,"Parke, Indiana",0.90908998,1.00656,0.041820001,-0.22168,1.200002248,1.013206636,1.080016215,1.606243628
18123,"Perry, Indiana",0.94994998,1.02909,0.02361,-0.23187,1.105374011,1.059923165,1.046056685,1.626336576
18125,"Pike, Indiana",1.0960701,1.14271,0.085129999,-0.15962,0.824700811,1.332932847,1.20588205,1.436031497
18127,"Porter, Indiana",1.03614,1.1911401,0.066919997,-0.15215001,0.930241087,1.472616086,1.148817179,1.396194379
18129,"Posey, Indiana",1.043,1.15119,0.086800002,-0.18917,0.917545542,1.356239912,1.198642371,1.537879934
18131,"Pulaski, Indiana",0.91434997,1.02644,0.05415,-0.19933,1.187346274,1.054316118,1.105466939,1.5382982
18133,"Putnam, Indiana",1.01406,1.11216,0.046799999,-0.18672,0.972269885,1.252658137,1.099595868,1.493324148
18135,"Randolph, Indiana",0.81699997,0.93309999,0.044939999,-0.22803,1.447980506,0.874589916,1.079551366,1.629054508
18137,"Ripley, Indiana",1.08657,1.19761,0.037629999,-0.17389999,0.840654537,1.492553496,1.085614407,1.447094562
18139,"Rush, Indiana",0.96129,1.05471,0.066440001,-0.19518,1.080537611,1.115752838,1.137032341,1.53607492
18141,"St. Joseph, Indiana",0.87979001,1.17653,0.12163,-0.18591,1.273269732,1.428746645,1.247225786,1.543895819
18143,"Scott, Indiana",0.77737999,0.88647002,0.039969999,-0.27643001,1.572744379,0.796089945,1.068106385,1.811198397
18145,"Shelby, Indiana",1.0090899,1.10443,0.10083,-0.18877,0.981983964,1.233214601,1.226330821,1.546859394
18147,"Spencer, Indiana",1.09935,1.18613,0.065279998,-0.16027001,0.819256834,1.457394916,1.15508598,1.423863689
18149,"Starke, Indiana",0.86689001,0.94020998,0.01812,-0.21974,1.30709776,0.88716629,1.032572996,1.57772112
18151,"Steuben, Indiana",0.93298,1.0536799,0.098980002,-0.18110999,1.143668675,1.113449772,1.205906693,1.511147177
18153,"Sullivan, Indiana",0.92711002,1.00664,0.046909999,-0.24327999,1.157241273,1.013368769,1.091750052,1.692921547
18155,"Switzerland, Indiana",0.94191998,1.00814,0.020409999,-0.21227001,1.12332262,1.016413607,1.03938312,1.555448376
18157,"Tippecanoe, Indiana",0.98825997,1.20365,0.066979997,-0.17195,1.023758991,1.51145853,1.141910729,1.458286891
