county,county_name,exposure_grp_mem_county,exposure_grp_mem_high_county,bias_grp_mem_county,bias_grp_mem_high_county
12127,"Volusia, Florida",0.80137002,1.03566,0.084710002,-0.18996
12129,"Wakulla, Florida",0.90223998,1.01074,0.085720003,-0.22607
12131,"Walton, Florida",0.84097999,1.16022,0.081859998,-0.20029999
12133,"Washington, Florida",0.58936,0.74102002,0.022260001,-0.30877
13001,"Appling, Georgia",0.52831,0.63186002,0.049509998,-0.44857001
13003,"Atkinson, Georgia",0.45499,0.59979999,0.0083,-0.35104001
13005,"Bacon, Georgia",0.47702,0.58344001,0.062870003,-0.45879999
13007,"Baker, Georgia",,,,
13009,"Baldwin, Georgia",0.58664,0.85185999,0.14374,-0.33770001
13011,"Banks, Georgia",0.81673998,0.96652001,0.01023,-0.24392
13013,"Barrow, Georgia",0.92927998,1.1014,0.087509997,-0.19599
13015,"Bartow, Georgia",0.85377997,1.03341,0.089079998,-0.21457
13017,"Ben Hill, Georgia",0.41567001,0.54389,0.099200003,-0.48818001
13019,"Berrien, Georgia",0.59486002,0.77344,0.046239998,-0.29734001
13021,"Bibb, Georgia",0.57811999,0.95521998,0.19493,-0.23972
13023,"Bleckley, Georgia",0.58244997,0.72944999,0.069509998,-0.38683
13025,"Brantley, Georgia",0.64001,0.72766,0.07869,-0.29519999
13027,"Brooks, Georgia",0.48029,0.71868998,0.12368,-0.36748999
13029,"Bryan, Georgia",0.90740001,1.13708,0.02743,-0.20348001
13031,"Bulloch, Georgia",0.76046002,0.97658002,0.10276,-0.25285
13033,"Burke, Georgia",0.55199999,0.83366001,0.13296001,-0.29284
13035,"Butts, Georgia",0.65200001,0.82284999,0.035089999,-0.25654
13037,"Calhoun, Georgia",,,,
13039,"Camden, Georgia",0.89569002,1.02529,0.076930001,-0.21784
13043,"Candler, Georgia",0.50313002,0.71095002,0.02224,-0.34808999
13045,"Carroll, Georgia",0.84182,1.00819,0.11706,-0.2269
13047,"Catoosa, Georgia",0.84026998,0.96959001,0.017200001,-0.28143001
13049,"Charlton, Georgia",0.75514001,0.83772999,0.11875,-0.20474
13051,"Chatham, Georgia",0.79360002,1.13819,0.12701,-0.17583001
13053,"Chattahoochee, Georgia",0.95396,1.18177,-0.04944,-0.15634
13055,"Chattooga, Georgia",0.52603,0.70310003,0.053849999,-0.30077001
13057,"Cherokee, Georgia",1.1489,1.3206199,0.082649998,-0.14766
13059,"Clarke, Georgia",0.86171001,1.23349,0.13901,-0.17553
13061,"Clay, Georgia",,,,
13063,"Clayton, Georgia",0.68010998,0.86848003,0.096840002,-0.14341
13065,"Clinch, Georgia",0.43906,0.59605002,0.020330001,-0.44775
13067,"Cobb, Georgia",0.99533999,1.30001,0.058260001,-0.13461
13069,"Coffee, Georgia",0.50351,0.62882,0.11935,-0.43588999
13071,"Colquitt, Georgia",0.49864,0.68948001,0.11909,-0.46131
13073,"Columbia, Georgia",0.93379003,1.15019,0.00766,-0.19124
13075,"Cook, Georgia",0.60942,0.72965002,0.10779,-0.38178
13077,"Coweta, Georgia",0.94506001,1.15987,0.13067,-0.19927
13079,"Crawford, Georgia",0.61408001,0.78939998,0.01737,-0.1973
13081,"Crisp, Georgia",0.38407999,0.59526002,0.15433,-0.53618002
13083,"Dade, Georgia",0.79461002,0.91478002,0.027279999,-0.27496001
13085,"Dawson, Georgia",1.10294,1.20614,0.06397,-0.17874999
13087,"Decatur, Georgia",0.52288002,0.71342999,0.13968,-0.44521999
13089,"DeKalb, Georgia",0.85447001,1.29342,0.082359999,-0.13291
13091,"Dodge, Georgia",0.51376998,0.61715001,0.069750004,-0.43753001
13093,"Dooly, Georgia",0.47569001,0.74523002,0.1167,-0.34211999
13095,"Dougherty, Georgia",0.43430999,0.77351999,0.17749,-0.25380999
13097,"Douglas, Georgia",0.86082,1.01973,0.071829997,-0.14929999
13099,"Early, Georgia",0.41613001,0.67071998,0.15903001,-0.43695
13101,"Echols, Georgia",,,,
13103,"Effingham, Georgia",0.92593998,1.0474499,0.05288,-0.23622
13105,"Elbert, Georgia",0.5359,0.66179001,0.12564,-0.43072
13107,"Emanuel, Georgia",0.45502001,0.63857001,0.035909999,-0.40013999
13109,"Evans, Georgia",0.53218001,0.72948003,0.096069999,-0.37483001
13111,"Fannin, Georgia",0.77122998,0.90663999,0.034419999,-0.27074
13113,"Fayette, Georgia",1.06646,1.27968,-0.00319,-0.15539999
13115,"Floyd, Georgia",0.68000001,0.89857,0.16716,-0.30085999
13117,"Forsyth, Georgia",1.3378,1.41005,0.096419998,-0.098389998
13119,"Franklin, Georgia",0.66074002,0.84094,0.042629998,-0.28237
13121,"Fulton, Georgia",0.90068001,1.33868,0.050489999,-0.12574001
13123,"Gilmer, Georgia",0.69176,0.89152998,0.1038,-0.23724
13125,"Glascock, Georgia",0.67909998,0.80425,-0.10633,-0.2951
13127,"Glynn, Georgia",0.6487,1.01519,0.15193,-0.24646001
13129,"Gordon, Georgia",0.62981999,0.78514999,0.05325,-0.34279001
13131,"Grady, Georgia",0.57823998,0.73531997,0.12551001,-0.36488
13133,"Greene, Georgia",0.50594002,1.05167,0.1706,-0.26491001
13135,"Gwinnett, Georgia",0.9192,1.22945,0.076010004,-0.14128999
13137,"Habersham, Georgia",0.82762003,0.97101003,0.079259999,-0.25290999
13139,"Hall, Georgia",0.84622997,1.12711,0.14023,-0.20473
13141,"Hancock, Georgia",,,,
13143,"Haralson, Georgia",0.76958001,0.94059998,0.049550001,-0.26392001
13145,"Harris, Georgia",0.89952999,1.09389,0.01562,-0.21886
13147,"Hart, Georgia",0.57411999,0.75050002,0.049940001,-0.33471999
13149,"Heard, Georgia",0.69924998,0.81062001,0.021849999,-0.26269001
13151,"Henry, Georgia",0.83603001,0.98224002,0.071280003,-0.14147
13153,"Houston, Georgia",0.75946999,0.98597997,0.093099996,-0.22357
13155,"Irwin, Georgia",0.54651999,0.68308002,0.034710001,-0.39934999
13157,"Jackson, Georgia",0.94409001,1.1488301,0.02458,-0.20209999
13159,"Jasper, Georgia",0.69563001,0.92973,0.04315,-0.21818
13161,"Jeff Davis, Georgia",0.59038001,0.66469002,0.08946,-0.41679999
13163,"Jefferson, Georgia",0.51275998,0.76657999,0.12107,-0.34009001
13165,"Jenkins, Georgia",0.51678002,0.69169003,0.06222,-0.37935001
13167,"Johnson, Georgia",0.48824,0.67470002,0.00088,-0.33618999
13169,"Jones, Georgia",0.72645003,0.86576003,-0.02468,-0.3159
13171,"Lamar, Georgia",0.61453998,0.80362999,0.02286,-0.24874
13173,"Lanier, Georgia",0.67337,0.88296998,0.13665,-0.21077999
13175,"Laurens, Georgia",0.54632998,0.71134001,0.12123,-0.40274999
13177,"Lee, Georgia",0.80812001,0.94278002,0.02744,-0.26010001
13179,"Liberty, Georgia",0.76424998,0.95704001,0.1053,-0.11246
13181,"Lincoln, Georgia",0.66527998,0.84578001,0.017820001,-0.3432
13183,"Long, Georgia",0.78621,0.91781998,0.01371,-0.14203
13185,"Lowndes, Georgia",0.67856002,0.95050001,0.12054,-0.25595
13187,"Lumpkin, Georgia",0.94006997,1.09333,0.058869999,-0.19122
13189,"McDuffie, Georgia",0.50418001,0.7396,0.14499,-0.32598001
13191,"McIntosh, Georgia",0.52967,0.80242002,0.11271,-0.19945
13193,"Macon, Georgia",0.38354,0.61093003,0.075779997,-0.29811999
13195,"Madison, Georgia",0.77938998,0.94897002,0.075829998,-0.25997999
13197,"Marion, Georgia",0.62321001,0.82374001,0.084530003,-0.23183
13199,"Meriwether, Georgia",0.58165997,0.88963002,0.08822,-0.16782001
13201,"Miller, Georgia",0.55454999,0.70348001,0.11337,-0.35808
13205,"Mitchell, Georgia",0.46472001,0.68212003,0.12667,-0.30204001
13207,"Monroe, Georgia",0.76604003,0.95030999,0.11801,-0.28082001
13209,"Montgomery, Georgia",0.61513001,0.80782002,0.031330001,-0.24880999
13211,"Morgan, Georgia",0.86864001,1.05082,0.1182,-0.21516
13213,"Murray, Georgia",0.60878998,0.70117003,0.059420001,-0.37560001
13215,"Muscogee, Georgia",0.66579998,1.00244,0.13718,-0.18921
13217,"Newton, Georgia",0.74081999,0.92426997,0.11622,-0.20649
13219,"Oconee, Georgia",1.0720299,1.3039401,-0.020029999,-0.18618
13221,"Oglethorpe, Georgia",0.74719,0.96218002,0.06019,-0.25819001
13223,"Paulding, Georgia",1.01528,1.15582,0.03317,-0.15654001
13225,"Peach, Georgia",0.62295997,0.85345,0.10189,-0.22711
13227,"Pickens, Georgia",0.88229001,1.04357,0.083750002,-0.20647
13229,"Pierce, Georgia",0.60901999,0.71866,0.00349,-0.41575
13231,"Pike, Georgia",0.79617,0.93832999,0.01647,-0.24992
13233,"Polk, Georgia",0.57889003,0.76139998,0.037730001,-0.30836999
13235,"Pulaski, Georgia",0.54514998,0.77249998,0.03559,-0.29223001
13237,"Putnam, Georgia",0.58366001,0.86914998,0.10542,-0.25749001
13239,"Quitman, Georgia",,,,
13241,"Rabun, Georgia",0.62968999,0.91145998,-0.024180001,-0.24301
13243,"Randolph, Georgia",0.33278999,0.67396998,0.066550002,-0.25268
13245,"Richmond, Georgia",0.60736001,0.97979999,0.15976,-0.18199
13247,"Rockdale, Georgia",0.77552003,0.98711997,0.084279999,-0.13582
13249,"Schley, Georgia",0.58643001,0.82621998,-0.01105,-0.32051
13251,"Screven, Georgia",0.69129002,0.81345999,0.093230002,-0.34028
13253,"Seminole, Georgia",0.48835,0.63946998,0.03675,-0.42041999
13255,"Spalding, Georgia",0.59423,0.81472999,0.13979,-0.29558
13257,"Stephens, Georgia",0.77342999,0.87189001,0.15207,-0.34035
13259,"Stewart, Georgia",,,,
13261,"Sumter, Georgia",0.4815,0.78705001,0.1778,-0.30070001
13263,"Talbot, Georgia",,,,
13265,"Taliaferro, Georgia",,,,
13267,"Tattnall, Georgia",0.54556,0.71855998,0.038169999,-0.33059999
13269,"Taylor, Georgia",0.51411003,0.67794001,0.071829997,-0.35278001
13271,"Telfair, Georgia",0.52160001,0.64223999,0.07,-0.36155
13273,"Terrell, Georgia",0.38547999,0.69646001,0.19397999,-0.36914
13275,"Thomas, Georgia",0.64365,0.87248999,0.14938,-0.35552001
13277,"Tift, Georgia",0.55338001,0.72838998,0.13188,-0.43724
13279,"Toombs, Georgia",0.58352,0.72294003,0.10153,-0.37729999
13281,"Towns, Georgia",0.67501003,0.88552999,0.0047,-0.22776
13283,"Treutlen, Georgia",0.60913002,0.69850999,0.00796,-0.3707
13285,"Troup, Georgia",0.65268999,0.84807998,0.18054999,-0.30680001
13287,"Turner, Georgia",0.47277001,0.63011003,0.13391,-0.41569
13289,"Twiggs, Georgia",0.53088999,0.80601001,0.06154,-0.28026
13291,"Union, Georgia",0.66198999,0.82388002,0.019509999,-0.28061
13293,"Upson, Georgia",0.55194002,0.68194002,0.13492,-0.39732999
13295,"Walker, Georgia",0.66956002,0.90976,0.032699998,-0.26789001
13297,"Walton, Georgia",0.87118,1.06938,0.071500003,-0.19915999
13299,"Ware, Georgia",0.53856999,0.65029001,0.13071001,-0.45846999
13301,"Warren, Georgia",,,,
13303,"Washington, Georgia",0.54762,0.70146,0.091880001,-0.30737001
13305,"Wayne, Georgia",0.64434999,0.74517,0.069360003,-0.37079999
13307,"Webster, Georgia",,,,
13309,"Wheeler, Georgia",0.53467,0.67638999,0.039209999,-0.2755
13311,"White, Georgia",0.82687998,0.96131998,0.030449999,-0.26686999
13313,"Whitfield, Georgia",0.62677002,0.80482,0.11815,-0.31858999
13315,"Wilcox, Georgia",0.57187003,0.69067001,0.048719998,-0.2771
13317,"Wilkes, Georgia",0.48298001,0.73628998,0.07779,-0.26639
13319,"Wilkinson, Georgia",0.53806001,0.74624002,-0.00159,-0.27996001
13321,"Worth, Georgia",0.56795001,0.66016001,0.084749997,-0.39625001
15001,"Hawaii, Hawaii",0.93246001,1.13131,0.07051,-0.12612
15003,"Honolulu, Hawaii",1.10921,1.29583,-0.02069,-0.05421
15007,"Kauai, Hawaii",1.0698299,1.18761,0.01212,-0.075900003
15009,"Maui, Hawaii",1.09927,1.21413,0.015869999,-0.056499999
16001,"Ada, Idaho",1.08566,1.26846,0.00378,-0.15554
16003,"Adams, Idaho",0.80931002,0.98645002,0.015760001,-0.14802
16005,"Bannock, Idaho",0.93664002,1.08175,0.10257,-0.19732
16007,"Bear Lake, Idaho",0.99993002,1.0981801,0.02441,-0.14891
16009,"Benewah, Idaho",0.66209,0.82161999,0.088409998,-0.19462
16011,"Bingham, Idaho",0.87990999,1.04477,0.076289997,-0.21358
16013,"Blaine, Idaho",0.96209002,1.30981,0.094209999,-0.16298001
16015,"Boise, Idaho",0.96271998,1.12476,0.00366,-0.096560001
16017,"Bonner, Idaho",0.87924999,1.08016,0.06134,-0.17728999
16019,"Bonneville, Idaho",1.03387,1.18638,0.085989997,-0.17882
16021,"Boundary, Idaho",0.84276003,0.99360001,0.080449998,-0.15568
16023,"Butte, Idaho",0.89488,1.01298,-0.01346,-0.15974
16025,"Camas, Idaho",,,,
16027,"Canyon, Idaho",0.87417001,1.09147,0.074969999,-0.18252
16029,"Caribou, Idaho",1.07924,1.14254,0.0148,-0.1313
16031,"Cassia, Idaho",0.84306997,1.00828,0.11411,-0.24223
16035,"Clearwater, Idaho",0.73058999,0.93592,0.082819998,-0.1962
16037,"Custer, Idaho",0.85510999,1.03667,0.0288,-0.17206
16039,"Elmore, Idaho",0.86966997,1.0379601,0.06157,-0.14981
16041,"Franklin, Idaho",1.0460401,1.13192,0.03125,-0.14286999
16043,"Fremont, Idaho",0.97419,1.11132,0.00986,-0.15899999
16045,"Gem, Idaho",0.70078999,0.89368999,0.02825,-0.19727001
16047,"Gooding, Idaho",0.88538998,1.00638,0.094420001,-0.19509999
16049,"Idaho, Idaho",0.75287002,0.94076997,0.038539998,-0.15365
16051,"Jefferson, Idaho",1.08383,1.18905,0.02032,-0.16794001
16053,"Jerome, Idaho",0.94477999,1.01773,0.25712001,-0.16405
16055,"Kootenai, Idaho",0.92163002,1.10097,0.039250001,-0.15176
16057,"Latah, Idaho",1.00805,1.17549,-0.01231,-0.1587
16059,"Lemhi, Idaho",0.77938998,0.98996001,0.02334,-0.15332
16061,"Lewis, Idaho",,,,
16063,"Lincoln, Idaho",0.83754998,0.98414999,0.032590002,-0.18046001
16065,"Madison, Idaho",1.21419,1.2598701,-0.03083,-0.10779
16067,"Minidoka, Idaho",0.81106001,0.95143002,0.13097,-0.27733001
16069,"Nez Perce, Idaho",0.87629998,0.97496998,0.078199998,-0.19578999
16071,"Oneida, Idaho",1.00498,1.08865,-0.01229,-0.18073
16073,"Owyhee, Idaho",0.78193003,0.96758002,-0.00115,-0.20387
16075,"Payette, Idaho",0.85289001,0.97100002,0.079149999,-0.18993001
16077,"Power, Idaho",0.79347003,0.96118999,0.13145,-0.20882
16079,"Shoshone, Idaho",0.74843001,0.90811002,0.037099998,-0.20159
16081,"Teton, Idaho",1.1954401,1.39165,0.060740001,-0.1454
16083,"Twin Falls, Idaho",0.85698003,1.001,0.085019998,-0.23396
16085,"Valley, Idaho",1.09857,1.23472,0.077140003,-0.16102
16087,"Washington, Idaho",0.68544,0.87729001,0.030309999,-0.21708
17001,"Adams, Illinois",0.93839997,1.09877,0.11648,-0.22776
17003,"Alexander, Illinois",0.58998001,0.75222999,0.0075,-0.18458
17005,"Bond, Illinois",1.07149,1.16719,0.08004,-0.18274
17007,"Boone, Illinois",1.05714,1.20854,0.12266,-0.14576
17009,"Brown, Illinois",0.97140998,1.0800101,0.00682,-0.20038
17011,"Bureau, Illinois",0.99798,1.12769,0.071840003,-0.17305
17013,"Calhoun, Illinois",1.09334,1.23137,0.00181,-0.1534
17015,"Carroll, Illinois",0.91771001,1.08684,0.01336,-0.15058
17017,"Cass, Illinois",0.69997001,0.95639998,0.10899,-0.21653999
17019,"Champaign, Illinois",1.06291,1.32858,0.10763,-0.14565
17021,"Christian, Illinois",0.89551997,0.99286997,0.062229998,-0.24118
17023,"Clark, Illinois",0.97378999,1.0533,0.04194,-0.23389
17025,"Clay, Illinois",0.87378001,0.96929997,0.034940001,-0.2225
17027,"Clinton, Illinois",1.1310101,1.26271,-0.00158,-0.15267999
17029,"Coles, Illinois",0.87586999,1.03628,0.081220001,-0.24039
17031,"Cook, Illinois",0.88599998,1.39979,0.06899,-0.11322
17033,"Crawford, Illinois",0.99589998,1.06968,0.04727,-0.22223
17035,"Cumberland, Illinois",0.96160001,1.06146,0.01592,-0.18086
17037,"DeKalb, Illinois",1.1099499,1.29098,0.077459998,-0.13964
17039,"De Witt, Illinois",1.04338,1.1646399,0.068259999,-0.18083
17041,"Douglas, Illinois",1.02016,1.15576,0.063579999,-0.18906
17043,"DuPage, Illinois",1.20755,1.50427,0.04679,-0.095550001
17045,"Edgar, Illinois",0.87538999,0.98282999,0.10163,-0.25922
17047,"Edwards, Illinois",0.94755,1.02626,0.01154,-0.23265
17049,"Effingham, Illinois",0.95582998,1.09745,0.03937,-0.22619
17051,"Fayette, Illinois",0.79883999,0.92210001,0.077440001,-0.22455999
17053,"Ford, Illinois",1.02514,1.14756,0.02984,-0.19426
17055,"Franklin, Illinois",0.78479999,0.89096999,0.057689998,-0.24437
17057,"Fulton, Illinois",0.86400998,0.98528999,0.071759999,-0.21031
17059,"Gallatin, Illinois",0.79593998,0.91108,0.041450001,-0.23463
17061,"Greene, Illinois",0.92567003,1.03037,0.025429999,-0.19690999
17063,"Grundy, Illinois",1.23106,1.33745,0.035640001,-0.13247
17065,"Hamilton, Illinois",1.00117,1.03605,0.00836,-0.21207
17067,"Hancock, Illinois",0.99917001,1.152,-0.0012,-0.16869
17069,"Hardin, Illinois",0.79181999,0.85206997,0.034699999,-0.21117
17071,"Henderson, Illinois",0.99677002,1.1166199,0.03325,-0.15198
17073,"Henry, Illinois",0.95863998,1.17895,0.046569999,-0.19216
17075,"Iroquois, Illinois",0.98462999,1.14566,0.053769998,-0.17002
17077,"Jackson, Illinois",0.83497,1.05532,0.048530001,-0.1821
17079,"Jasper, Illinois",1.07043,1.13994,0.053369999,-0.19471
17081,"Jefferson, Illinois",0.74370998,0.87010998,0.071620002,-0.27268001
17083,"Jersey, Illinois",1.04071,1.1221,0.084890001,-0.20926
17085,"Jo Daviess, Illinois",1.09207,1.21468,0.044429999,-0.13966
17087,"Johnson, Illinois",0.87598002,0.97714001,-0.01897,-0.23467
17089,"Kane, Illinois",0.99667001,1.40169,0.14262,-0.1103
17091,"Kankakee, Illinois",0.95784003,1.1954499,0.10118,-0.19287001
17093,"Kendall, Illinois",1.21859,1.40687,0.047850002,-0.10475
17095,"Knox, Illinois",0.77191001,0.98847002,0.11124,-0.22915
17097,"Lake, Illinois",0.90068001,1.4397,0.11379,-0.11406
17099,"LaSalle, Illinois",0.96869999,1.10269,0.074440002,-0.20586
17101,"Lawrence, Illinois",0.80965,0.90515,0.02227,-0.26154
17103,"Lee, Illinois",1.0138201,1.11867,0.06583,-0.18605
17105,"Livingston, Illinois",0.9885,1.13225,0.083319999,-0.17834
17107,"Logan, Illinois",1.01206,1.12207,0.12086,-0.18347
17109,"McDonough, Illinois",0.95753002,1.14044,0.07226,-0.17532
17111,"McHenry, Illinois",1.21182,1.43011,0.098379999,-0.093149997
17113,"McLean, Illinois",1.14426,1.3328,0.12515,-0.15076999
17115,"Macon, Illinois",0.82485998,1.09276,0.1583,-0.21086
17117,"Macoupin, Illinois",0.96925002,1.0769,0.06146,-0.19388001
17119,"Madison, Illinois",0.92843002,1.1585,0.096639998,-0.21081001
17121,"Marion, Illinois",0.75740999,0.88111001,0.076739997,-0.27474001
17123,"Marshall, Illinois",1.05989,1.16241,0.046489999,-0.16838001
17125,"Mason, Illinois",0.90876001,1.0323,0.07886,-0.20105
17127,"Massac, Illinois",0.85829002,0.92303002,0.0221,-0.28814
17129,"Menard, Illinois",1.07525,1.18581,0.045370001,-0.17654
17131,"Mercer, Illinois",1.0317,1.14983,0.059829999,-0.16436
17133,"Monroe, Illinois",1.2257,1.34957,-0.028689999,-0.14969
17135,"Montgomery, Illinois",0.90784001,1.01851,0.08343,-0.23820999
17137,"Morgan, Illinois",0.81114,0.98556,0.13858999,-0.27199
17139,"Moultrie, Illinois",1.0514801,1.15054,0.04823,-0.18838
17141,"Ogle, Illinois",1.046,1.18031,0.053440001,-0.17290001
17143,"Peoria, Illinois",0.87739998,1.2463599,0.16406,-0.15931
17145,"Perry, Illinois",0.87564999,0.97184998,0.04989,-0.25130001
17147,"Piatt, Illinois",1.1950901,1.32382,0.0328,-0.14158
17149,"Pike, Illinois",0.84663999,0.95595998,0.035909999,-0.24244
17151,"Pope, Illinois",0.85962999,0.93660998,0.02517,-0.19629
17153,"Pulaski, Illinois",0.66935003,0.83634001,0.00045,-0.23783
17155,"Putnam, Illinois",1.08114,1.19476,0.034639999,-0.14737999
17157,"Randolph, Illinois",0.86817998,1.01737,0.04008,-0.23639999
17159,"Richland, Illinois",0.86278999,0.95006001,0.042350002,-0.27805001
17161,"Rock Island, Illinois",0.91092002,1.1121401,0.15228,-0.20577
17163,"St. Clair, Illinois",0.78893,1.1693,0.079230003,-0.17674001
17165,"Saline, Illinois",0.77796,0.86716002,0.078489996,-0.32350001
17167,"Sangamon, Illinois",0.88161999,1.19389,0.11345,-0.18703
17169,"Schuyler, Illinois",0.93248999,1.05084,0.04109,-0.20018999
17171,"Scott, Illinois",0.97727001,1.07583,0.017340001,-0.17883
17173,"Shelby, Illinois",0.97891003,1.08963,0.02055,-0.19171
17175,"Stark, Illinois",0.96499002,1.09938,0.034850001,-0.18869001
17177,"Stephenson, Illinois",0.79162002,0.98957002,0.11422,-0.20761
17179,"Tazewell, Illinois",1.0390199,1.23332,0.097620003,-0.17676
17181,"Union, Illinois",0.78965998,0.91803002,0.030850001,-0.24919
17183,"Vermilion, Illinois",0.70069999,0.91281998,0.116,-0.26736
17185,"Wabash, Illinois",1.02808,1.0764199,0.063469999,-0.19430999
17187,"Warren, Illinois",0.81195003,1.04546,0.09465,-0.23441
17189,"Washington, Illinois",1.07722,1.16632,0.04507,-0.16108
17191,"Wayne, Illinois",0.85633999,0.95046997,0.016240001,-0.26140001
17193,"White, Illinois",0.88299,0.95844001,0.055860002,-0.27976
17195,"Whiteside, Illinois",0.87555999,1.03601,0.089100003,-0.19044
17197,"Will, Illinois",1.03671,1.41712,0.069640003,-0.088059999
17199,"Williamson, Illinois",0.88111001,1.00813,0.06628,-0.24896
17201,"Winnebago, Illinois",0.85499001,1.1784199,0.13877,-0.16687
17203,"Woodford, Illinois",1.17706,1.29853,0.03198,-0.1674
18001,"Adams, Indiana",0.97957999,1.0792201,0.049630001,-0.21827
18003,"Allen, Indiana",0.89750999,1.17617,0.082060002,-0.18527
18005,"Bartholomew, Indiana",1.06323,1.18163,0.16621,-0.19066
18007,"Benton, Indiana",1.01805,1.12949,0.072779998,-0.18087
18009,"Blackford, Indiana",0.83618999,0.93009001,0.074969999,-0.21416999
18011,"Boone, Indiana",1.12664,1.36219,0.040899999,-0.15677001
18013,"Brown, Indiana",1.04828,1.14582,0.10229,-0.15103
18015,"Carroll, Indiana",1.0192,1.11775,0.045919999,-0.18212
18017,"Cass, Indiana",0.73622,0.89967,0.12211,-0.32730001
18019,"Clark, Indiana",0.95471001,1.11835,0.067170002,-0.20597
18021,"Clay, Indiana",0.89446002,0.98405999,0.076449998,-0.25251999
18023,"Clinton, Indiana",0.86082,1.02715,0.13754,-0.21708
18025,"Crawford, Indiana",0.84921002,0.94431001,0.0561,-0.23842999
18027,"Daviess, Indiana",0.88748002,1.0138,0.11601,-0.27268001
18029,"Dearborn, Indiana",1.06776,1.17083,0.062820002,-0.17433999
18031,"Decatur, Indiana",1.01728,1.10886,0.095169999,-0.20065001
